,tweet,label
855,Nder sama.... Tapi aku inget kalo aku males malesan ntar aku yang sengsara aku yang lama lulusnya aku yang ga dapet kerja aku yang jatuh sendirian aku yang gagal sendirian. Jadi yuk semangat,sadness
856,Omo terkejut seh kak maisa reply HAHAHAHAHA weh rindu ma sis,surprise
857,"Adegan ini lucu plus bikin suka nyanyi suka memaksa cinta ,,aku tertipu aku terjebak , hahaha ,, gerakannya pas sama lagunya dan lucu .. Hastag nya",surprise
858,Melihat ke uwu an ini membuatku tersinggung,anger
859,"Udah muak daritadi yang diliat ppt"" doang. Coba kek muka lu yg gua liat, kan gabakal muak kea gini elah *bnst emang",disgust
860,"Kasian, itu member jkt48 nya kaya jijik gitu ke mas nya.",disgust
861,"Ugalugalan sih. Baru kepala yg ilang, ituh pemimpin yg kamu lewatin jalannya ilang rasa malu dll nya,",anger
862,"Al Imam fudhail berkata:Andaikan dikatakan pdk, ambillah dunia ini halal tanpa hisab,(diperhitungkan)niscaya aku merasa jijik terhadapnya seperti seorang dr kalian merasa jijik terhadap bangkai saat melewatinya,ai takut terkena bajunya.",disgust
863,"satu kepuasan wei,masak subuh2 utk family then diorg makan puas...makan kenyang2 ye supaya ade tenaga nk buat kerja dan please be safe..",joy
864,takut banyak hal. Kaya diem2 mikir kedepannya gitu udah deg deg an pusing cemas. gaktau harus apa. udah dari tk?,fear
865,Bangga ga tuh lo bin gue jadi anak 88rising!,joy
866,Hahahah iya woy jadi terpesona,joy
867,Pelajarannya ialah jangan pernah remehkan sentuhan lembut Ibumu. Ajaib rasanya. Jangan pernah sungkan menceritakan keluh kesahmu kepada ibumu. Karena itu sangat menenangkan. Jangan pernah malu meminta nasehatnya. Karena bisa jadi itu sebuah petunjuk untukmu.,sadness
868,"Nah, tadi banget kan gua maen laptop di lantai kan terus dia duduk deket gua, ngeliatin gua lagi ngapain di laptop dimana disitu gua mau ngerapihin folder gua ngapa yg mana kecampur foto, ss, vids gajelas Ya gua risih dong di gtuin cui",disgust
869,Malam selalunya saya tak stay sorang kat ofis. Selalu cikgu lelaki ada je buat kerja. Tapi hari ni semua pakat rehat awal sebab penat merentas desa siang tu kot.,disgust
870,"Pelajaran yang berharga itu ketika kita bisa mendampingi seseorang menuju suksesnya, jatuh bangun bersama, suka duka bersama, sampai akhirnya dia bahagia dengan orang lain pilihannya, kita ditinggalin.",sadness
871,"Pertanda baik buat pasangan. Konsisten, kalo udah benci yaudah benci terus ahahahahahha",joy
872,kalo gk salah jae pernah bilang wonpil itu pake choker trus ngewink ke kamera aja fansnya nambah banyak iYA jae btul skali ak salah satunya yg terpesOna uWaW,surprise
873,"Setiap perjuanganmu, entah pahit ataupun manis, itu semua adalah bagian dari kisah hidupmu. Kisah yang kelak kau ceritakan dengan bangga kepada anak cucu.",joy
874,Takut kecewa kaya film sebelumnya. Rame di pemberitaan ternyata filmnya 6.5/10,fear
875,"Emang benar""di rezim ini sngatlah korup n dholim pd rakyat kecil n mnghamba pda yg punya kkuasaan..azab Allah bkn lg OTW ke cina tp ini nyata sangat pedih ..sdangkan murka Allah msih OTW ke NKRI ini krn msih ada doa dr orang"" baik n suci mnghrpkan hidayah utk yg mndholimi rakyat",anger
876,Suruh dia pergi scaling gigi dulu jijik nak tengok gambar muka dia,disgust
877,aku juga heran bg,surprise
878,"Tapi setelah sama X1 (aku kenal swoo dri pdx) swoo emg sehebat itu, jujur dimataku dia emang keliatan agak lemah kok, kadang anaknya keliatan ""member bahagia kok, gue belakangan aja"" keliatan dri tatapan matanya setiap liat anak2, kayak mau nangis tapi bangga ""wah adek gue""",joy
879,Kecewa jir di bandung sama surabaya aja ada,sadness
880,Iya... Pdahal itu bukan hal besar tp dilebih2kan.. Emang dasarnya udah benci jd buta deh,anger
881,Kirain dimatiin.. Syukur deh nyala lagi mah,joy
882,"Biarpun murka krn dibohongin emak sendiri, gue akhirnya pulang. Nangis2, teriak2, tp ujung2nya gue kasih KTP gue. Gue tau yg mana hak gue. Ya kali gue minta jatah pdhl itu tanah orang lain. Cuma ya sakit hati aja, berarti nyokap ada niatan klo jual aset ga akan blg ke gue.",anger
883,"aku kalo pengen kenalan sama orang di rl, tapi gugup, pasti selalu pengen ngajak ngomong pake bahasa inggris, tapi ketahan duluan sama malu",fear
884,"Yaudah marah2 lagi sana buang energi negatif, biar paginya bisa senang",joy
885,Si bapak terlalu terkejut sampe lupa mingkem,surprise
886,"Bukan hal besar sih tapi aku masih terkejut boleh share g sih tapi aku takut dia terganggu privasi nya, but thanks God",surprise
887,*gugup*,fear
888,[Mrasa Terheran Heran],surprise
889,kak kikaaa semangat sidangnya!!! semoga lancar dan ga gugup selama sidang,fear
890,ah syukur ak ambil mochi,joy
891,"untuk kecewa yang tak pernah aku harapkan namun harus wajib di siapkan , bukan kah sedia payung sebelum hujan merupakan strategi yang sering digunakan pada umumnya ketika kita berjalan di bawah langit yang mendung , meskipun sebagian orang berasumsi mendung belum tentu",sadness
892,"(cont.) saja, tetapi ia juga yang membuat si lelaki kesal seperti itu. Bagaimana ini? Berdiam diri sembari menikmati perasaan bersalah sungguh menyiksa. Inilah mengapa Raira tidak terlalu suka berhubungan dengan orang lain. Katakan bahwa selama ini ia (cont.)",sadness
893,"- and i was like yea sure, trus dia bilang kalo besok (kamis) mau ketemu, ada yg mau diomongin katanya, oke baik. oke. trus kemudian dia pamit kalo mau main sm temen2nya, aku terkejut becoz like he said ""nanti kalo listrik udh nyala km ngalem ke ak gpp"" and i thought he implied -",surprise
894,"Dulu aku heran, napa orang sampe berantem ? hanya karena cinta. Trus aku inget muka kamu, dan tiba-tiba, aku merasa siap menghadapi Perang Dunia Ketiga.",surprise
895,Tulahhh i pun terkejut! First time dpt noti ni lepas sethn lebih pakai phone ni haha,joy
896,"Liat tabel Covid-19 cases ngeri gini, USA sama Prancis udah mau nyusul China lagi angka kasus meninggalnya.",fear
897,"udah tetangga, yang zenlynya sampe 234x hangout, 1.584 hours together, &amp; jadi mutual love (ini jijik tp faktanya begitu). PADAHAL KETEMU AJA JARANG PANT8",disgust
898,"Kalo lucu semua orang juga bisa ketawa, ga harus open minded juga. Kecuali yg merasa tersinggung, selucu apapun itu orang tersinggung ga akan bisa ketawa..",anger
899,Ceb ketawanya puas banget anjg wkwkwkwkwk,joy
900,"[aw,,merasa malu]",sadness
901,Capek bangetsss. Mana laper lagi Tadi ceritanya mau balik sekalian beli makan. Tapi malah di ikutin salah satu orang kantor. Kan risih kalo berhenti terus di ikutin,disgust
902,"Ngeriii, lebih ngeri daripada PKI",fear
903,"IG nya pernah diambil orang... Udah banyak followers nya dan difollowing sama orang ketjeh. Takut aja di salahgunakan. Mohon maaf ya hackers. Saya bukan marketing yg seenaknya kalian ambil setelah banyak followers,",fear
904,MANAADA MUAK. KAMI HAUS KONTEN KEKGINI,anger
905,"(padahal aku ngasi tips seperti ini, asli, aku sedang bokek). Untuk akun aku see senangnya berteman dengan 500 akun saja. Lebih pun tdk masalah. Yg penting asik berteman.... Sama-sama keluarkan pendapat dan atau sama-sama benci pembenaran, benci berita hoak dan benci pembodohan.",anger
906,Seolah-olah berita duka itu hanya akan ada di seberang sana sampai Itu mengetuk pintu kita Hilang sudah tawa Yang diharap pun jadi bahan amarah Tak dapat beri solusi malah bikin sakit hati aduhai semoga tak terkena....,sadness
907,aku juga senang ada nana eonni join hehehe noted nih! ada lagi ngga eon???,joy
908,Lebih takut hilang HP ya,fear
909,"Sudah cair ya Pak Yai, abah juga senang, bisa bersuara nyaring lagi, teori pak Yai yg koar2 di media ternyata cespleng, bisa dicontoh. Hee hee heee",joy
910,"Kota kenangan ku, terutama ""wedhang ronde""nya Kota yg menolak kehadiran FPI. Tak heran warga.nya penuh toleransi, walau tak sedikit mahasiswa/i yg berasal dr b.bagai suku di Ind, hadir disana. Sahabat ku warga Salatiga, boleh bangga dg kota kalian.",joy
911,"Selamat ya, turut bangga",joy
912,charlie angel bnr2 bagus yaamplop. tapi rada geram gtu y knp pas kelai rambutnya tidak di ikat gitu loh aku sbg penonton risih sendiri,disgust
913,Stressnya. Sedih. Tertekan jiwa aku. Rehat sebentar. Ambil wudhu. Tenangkan diri. Ambil masa untuk bermuhasabah diri. Beriktikad. Baca zikir ini. La ilaha illa Anta Subhanaka inni kuntu minaz zalimin .,sadness
914,"tetap tidak peduli. *Ingatlah !!!* Do'a para nasabah yang kamu dholimi, Inshaa Allah dikabulkan Allah SWT.. Jangan sampai orang AXA Mandiri dido'akan akan menjalani hidup yang jelek, sengsara, celaka dunia dan akhirat !Karena itu cepet kembalikan uang saya dan teman nasabah",anger
915,Syukur deh kalo gitu oppa. Soalnya suka pada ngeluh kalo upfoll tp kena sensinya si biru wkwkw. Oppa berarti mau ngalong?,joy
916,"sing pada bahagia ya, nyong tek nunut bahagia nang bahagiamu pada",joy
917,"Suaranyaa keras pula:') bikin ga konsen trus tiba2 hening tuh.... Ehhhhhh galama kemudian anaknya rewel dong sampe satu studio kaya risih gitu. Sebelnya ni ibu2 gamau keluar ngediemin anaknya dlu, tapi trus2an jejelin anaknya dengan nonton youtube.",disgust
918,Haha fact!!!! Sumpah bermasker tetep ganteng heran dah!!!,surprise
919,AAHH BKIN CEMAS AJ TU ANAK,fear
920,"Ada masalah apasih sebenarnya temanku ini, kesal banget anying",anger
921,HAHAHAHAHAHA AKU RASA TERTIPU HAHAHAHAHAHAHHA,joy
922,Ga nyangka loh. Bangga w sama u,joy
923,"Bangun2 je tiba nampak misi ade kat sebelah tengah cek tekanan darah , tak terkejut mana pun aku",surprise
924,"Ko ni bunuh jelah aku, aku dah penat hidup haa ingat i noob sangat ke you ?!",disgust
925,"Bukan dituntut namun diharapkan untuk berpura-pura bahagia, sebab untuk menghindari dari mereka yang ingin melihat kita sengsara. Dengan pura-pura bahagia mereka tidak menambahkan kita untuk jatuh lebih dalam dan terputuk bersama kebahagiaan ""mereka"".",anger
926,"Virus jgn ditakuti, tapi dicegah dan diberantas... Kalau modal takut, ya mati",fear
927,"Karna kalo lo sia2in dia, nyakitin dia, buat dia nangis terus&amp;buat dia kecewa. Disaat dia pergi, baru lo ngerasain yg namanya kehilangan.",sadness
928,MO MURKA,anger
929,"Saya sangat marah dan kecewa saat melihat saudara"" seiman saya dipersulit untuk memperjuangkan imannya.. Tapi saya lebih kecewa lagi jika ada saudara seiman saya yg melakukan hal sprti ini.. Kalo begini apa bedanya kita sama ""mereka""",anger
930,Nah kalem gitu kan masih bisa diliat mendingan ga jijik bngt,disgust
931,Aku masih sedih. Aku masih marah. Aku masih kecewa. Aku masih ingin berteriak. Tapi aku tak dendam. Tapi aku tak benci. Tapi apa pedulimu?,anger
932,Anjir kalo kita mikir mau buang otak terus otak tersinggung gak,anger
933,Ya kamu apa gk jijik satu udara sama kentutmu sendiri,disgust
934,"Terkejut, tetiba ada stranger replyy ni. Jenuh fikir interaction apa aku involve dari semalam.",surprise
935,Hahaha mungkin depa belum jumpa aku lagi. Terkejut beruk kalau tau aku bukan Melayu,joy
936,"Aaaa makasih, Pia Aamiin ya Allah. Semoga aja menjadi tahun terbaik hiks [aww merasa malu,,,,]",anger
937,"Pernaah, jijik sama diri sendiri kalo inget. Iyuuh",disgust
938,Syukur Alhamdulillah Kang. Sy cuma ikut grup kelg besar bapak. Mundur dr grup klg besar ibu sejak ribut2 pilkada DKI. Grup alumni mahasiswa muslim pun keluar sama kasusnya krn pilkada. Yg bertahan malah grup kls 2 SMA krn penghuninya pd santai dan senang guyon.,joy
939,"Aku nih udah cemas, takut skripsi banyak revisian",fear
940,Fine Say Alex bodoh Alex suka Gerard way muka Pete wentz macam hantu says benci Pete,anger
941,Kebencian dan iri yg membuat murka.. Klw mau berubah pasti ada pertentangan harus dihadapi..,anger
942,"dah tngok,rosak mata,bapak jijik hahaha baling stokin dgn penuh bergaya hahaahah",disgust
943,"Duka sih, percaya teu percaya, tapi da enya maena jadi jauh pisan jeung musim pertama",sadness
944,Kamutu eaa.bisa ndak sih kamutu untuk pagi2 ndak membuat kesal? sengit akutu taw!,anger
945,Takut mencintai orang yg salah wkwkwkwk,fear
946,Hidih kesal banget,anger
947,Ramai rupanya tak puas hati hahahaha. Most likely dia nak buat season 2 tu. Kita buat2 sure aje supaya sedap sikit hati haha,joy
948,Bangun-bangun melihat chat manusia-manusia bucin. Heran hamba,surprise
949,HAHAHAH aku dah delete sbb jijik dgn diri sendiri,disgust
950,"Bahagia 2 menit, sengsara 24 jam",anger
951,Kamu SOpan Aku Senang,joy
952,Buktikan pak menteri. Kami rakyat juga sengsara dan menderita. Basmi semua mafia mafia tersebut. Sukses utk para pembasmi mafia,anger
953,"Juga dari mimpi itu aku sadari bahwa pengendalian emosiku sangat baik. Aku sangat senang, tapi emosiku ada dalam kendaliku. Karena aku tahu masa depannya akan seperti apa jika aku melakukan kesenangan dengan respon yang sama. Maka aku bisa tenang dan mengontrol emosiku",joy
954,takut kebablasan latah nanti lolol,fear
955,"knp orgorg rumah jam segini udh pd makaaan, kya mau pergi aja heran",surprise
956,"Ya Allah... Aku berlindung kepada-Mu dr rasa sedih dan duka cita, lemah dn malas, pengecut dn kikir dn terlilit hutang. HR. Bukhari Bantu Follow Insyaallah di follback",sadness
957,nanti buat buat terkejut weh HAHAHA,joy
958,Lagi merasa kecewa setelah ditinggalkan,sadness
959,Dia punya tahap terkejut tu bikin sakit jantung gila,surprise
960,"Mo ngakak, takut dosa",fear
961,"iya ngeri, apalagi malam jumat. mending tungguin besok pagi deh baru dibuka.",fear
962,Berani ngomong ga gugup sama orang yang lo suka. Jago! Haha,fear
963,"""Oh jadi sekarang aku yang salah?"" Tanya nya. Matanya menatap El kesal.",anger
964,Terkadang harus tau susahnya dulu sebelum bisa senang.,joy
965,Jangan membuat murka pemiliknya,fear
966,"""duh mbon"" kesal kepok ""mbok ya kalo minta mikir dulu bisa ga sih? Emang aku punya tangan?!"" tanya kepok dengan nada menyindir ""ga usah marah marah lah. Kaau ga punya ya bilang aja baik baik. Ga usag galak. Ga tau aku..... ""brisik!"" suara berat mengintrupsi",anger
967,pasti lo tersinggung soalnya punya lo pendek ya,anger
968,"Si mas ini kesan nya kok nyerang si ade nya banget sih.. dia lari 21 KM, loh , bukan 100m, 21 km, loh.. kl gw yg lari udah pingsan tengah jalan.. Jangan2 si mas ini panitia ya.. yg merasa tersinggung..0",anger
969,Jijik ajg,disgust
970,kecewa ah absen,sadness
971,"setelah ngerantau some things yang gue realize: 1. nyari kontrakan itu susah, apalgai yang bersih dan terjangkau 2. temen itu penting banget, apalagi yang selalu ada di suka maupun duka 3. nyari temen yang kek di no. 2 itu susah",sadness
972,"Aku juga takut laut. Dulu pernah pas di pantai ditarik temen rada ke tengah gitu, aku udah gamau tp masih dipaksa. Akhirnya pasrah, soalnya yg narik cwo, aku ga bisa nahan badan, abis itu udh di dalem air malah ada ombak gede trs keseret ombak hampir mati",fear
973,Duka : Kosan suka jadi tempat tongkrongan anak2 kelas kalo buat kerkom,sadness
974,"plisss gausah bahas, muak aku tu",disgust
975,AKU BENCI SIAL KAU SUMPAH,anger
976,So he's actually can dance? Bruh kita semua tertipu,surprise
977,"Yang aku heran dari dia adalah ketika dia ga mau kasih tau jika dia ada WA tapi dia kasih WAnya ke bocil2 yg mau curhat ma dia, pikirannya dimana sayang?",surprise
978,"Ya kurang lebih gitulah intinya, iya sihh bener cuma kok heran ya pas giliran umat islam yg kayak gitu no respon. Boleh boleh aja baik membela minoritas cuma bener bener aja. Ni di minahasa gak dapet berita apa ya si nenek?",surprise
979,Apa hak saya untuk risih ... Tentu saja tidaaa,disgust
980,Aku udah muak sama yang manis manis. Gadeng boong,disgust
981,"Ketika dia selalu cepet bales chat kita, ketika dia selalu bisa jadi tempat minjem duit, ketika bercanda bercanda tanpa ada kata tersinggung. Dan buat gua mungkin ketika kita chatan udah kaga mikir kalo ngetik, maen ketik aja apaan aja ngaco",joy
982,"Ngeliat temen bahagia, kok kita ya yang kecewa? Apa masih ada rasa.",sadness
983,Benci untuk mencinta gitu?,surprise
984,Hahahaha admin murka,joy
985,"Sakit hati, rasanya gag percaya ""hah kog bisa seh"" Dan kecewa sama janji yg dia ingkarin",sadness
986,"Pedulikkn cakap org,elakkan duk ofis lama2,jauhkn kawan2 yg diri dia Pun tak betul (yg ni jijah mst tau siapa yg abg maksudkn)..senang kita org akn kaji secara detail n susah kita org buat tak tau",joy
987,Hmmm kalo yg suka banget agak gugup. Tp kalo yg biasa aja malah berani banget,fear
988,"Nah dr kemaren pertama liat ini risih bgt akunya Apalagi bangtan yang di pegang2 Ga sopan, ga punya attitude bgt. Kzl",anger
989,"ngakak ama jhope puas bgt ngetawain jimin, seolah"" kek yahh kasian sabar"" wkwk",joy
990,"16. Suka: Aku berhasil bikin beberapa orang kenal EVERGLOW dan bahkan suka sama EVERGLOW. Duka: Dulu, masih banyak orang yang gak kenal EVERGLOW. When I made a polling ""Do you know EVERGLOW?"" and some people answered, ""No,"" it breaks my heart for real.",sadness
991,kok ngegas anda kesal ya gamasuk listnya,anger
992,"Bila main bankroll, Bal: you manusia paling i benci bila main bank roll. Sorry lah brader. Taksengaja menang hm",anger
993,"masih suka heran sm orang2 yg senang cari muka, pdhl sudah punya muka, se-special itukah urusan dunia (?) ~ bih special mana dibanding terbul manis dobol keju (?)",surprise
994,"[cont.] Walau terdengar kesal, tapi sebenarnya Kevin itu bercanda. Hanya selera humornya itu kurang bagus kalau kata orang-orang, penyampaiannya yang salah sebenarnya. Salah satu sifat buruk Kevin juga mulai dimunculkan disini, [cont;]",anger
995,"Terkejut atas presensi seseorang, hingga membuatnya menghentikan lakon. Lantas menilik sekilas pada sosok asing di sebelahnya dengan tatapan sarat akan kebingungan. Ingin bertanya, namun segan. Alhasil, memilih untuk terdiam dan ... sesekali melirik kikuk.",surprise
996,"Dulu gue heran knp banyak mahasiswa yg cerita kalo punya masalah sama dosen, ternyata gini salah satu cara bikin masalah sama dosen",surprise
997,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",sadness
998,senang yak liat pipi tembemnya comeback uwuuuu,joy
999,hahahahah bodo aku baru perasan muka aku mcm terkejut gitu,joy
1000,Terlalu ganteng makanya sengsara bnyk yg suka,anger
1001,SHSUSYDHHS KAK KLEIR DIAMMMM AKU MALU,sadness
1002,"Aku pernah, menyesal karena melakukan sesuatu. Tapi aku tidak ingin menyesal, karena tidak melakukan apa-apa. Memang tidak aja jaminan kita akan hidup bahagia, nanti. Tapi tidak ada jaminan juga bahwa kita akan selalu sengsara. Setidaknya aku bergantung pada sekian persen itu.",sadness
